Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,1,0,1,-1
1,9,0,1,1,1,-1
1,10,0,1,2,1,-1
1,11,0,1,3,1,-1
1,12,0,1,4,1,-1
1,13,0,1,6,1,-1
1,14,0,1,6,2,-1
0,14,1,1,8,2,-1
0,14,2,1,8,3,-1
0,14,3,1,9,3,-1
0,14,4,1,10,3,-1
0,14,5,0,11,3,-1
0,14,6,0,12,3,-1
0,14,7,0,13,3,-1
3,13,7,0,14,3,-1
3,12,7,0,14,4,-1
3,11,7,0,14,5,-1
0,11,8,0,14,4,-1
3,10,8,0,13,4,-1
0,10,9,0,13,3,-1
0,10,10,0,12,3,-1
0,10,11,0,13,3,-1
3,9,11,0,14,3,-1
0,9,12,0,13,3,-1
0,9,13,0,14,3,-1
3,8,13,0,14,4,-1
0,8,14,0,13,4,-1
3,7,14,0,13,3,999
3,7,14,0,13,3,999
