Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,10,4,0
3,6,0,1,9,3,-1
3,5,0,1,7,3,-1
3,4,0,0,6,3,-1
3,3,0,1,5,3,-1
3,2,0,1,3,3,-1
3,1,0,1,4,3,-1
3,0,0,1,2,3,-1
1,1,0,1,1,3,-1
1,2,0,1,1,1,-1
1,3,0,1,0,1,-1
1,4,0,1,1,1,-1
1,5,0,1,2,1,-1
1,6,0,0,2,2,-1
1,7,0,0,3,2,-1
1,8,0,1,4,2,-1
1,9,0,1,6,2,-1
1,10,0,1,7,1,-1
1,11,0,1,8,1,-1
1,12,0,1,8,0,-1
1,13,0,1,9,0,-1
0,13,1,1,11,0,-1
0,13,2,1,12,0,-1
0,13,3,1,11,0,-1
0,13,4,1,11,1,-1
0,13,5,1,11,2,-1
0,13,6,1,11,3,-1
0,13,7,1,11,4,-1
0,13,8,1,11,6,-1
0,13,9,1,12,7,-1
0,13,10,1,12,6,-1
3,12,10,1,12,5,-1
0,12,11,1,11,6,-1
0,12,12,1,12,7,-1
3,11,12,1,12,8,-1
3,10,12,1,12,10,-1
0,10,13,1,12,12,-1
0,10,14,1,11,13,-1
3,9,14,1,10,13,-1
3,8,14,1,8,13,-1
3,7,14,1,7,13,999
3,7,14,1,7,13,999
