Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,14,0
0,7,1,0,11,14,-1
2,7,0,0,11,13,-1
0,7,1,0,11,12,-1
2,7,0,0,12,12,-1
0,7,1,0,12,13,-1
3,6,1,0,11,13,-1
0,6,2,0,11,14,-1
3,5,2,0,11,13,-1
0,5,3,0,11,12,-1
3,4,3,1,9,10,-1
3,3,3,1,8,11,-1
2,3,2,1,9,10,-1
3,2,2,1,9,9,-1
3,1,2,1,8,9,-1
2,1,1,1,8,8,-1
3,0,1,1,7,8,-1
2,0,0,1,7,7,-1
0,0,1,1,6,7,-1
2,0,0,1,5,6,-1
1,1,0,1,5,5,-1
3,0,0,1,4,5,-1
1,1,0,1,4,4,-1
3,0,0,1,3,3,-1
0,0,1,1,2,4,-1
2,0,0,1,2,3,-1
1,1,0,1,2,2,-1
3,0,0,1,1,2,-1
1,1,0,1,1,0,-101
1,1,0,1,1,0,-101
