Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,1,3,0
0,7,1,0,2,2,-1
2,7,0,0,2,3,-1
1,8,0,1,3,3,-1
0,8,1,0,4,3,-1
0,8,2,0,5,3,-1
1,9,2,1,5,4,-1
1,10,2,1,5,3,-1
1,11,2,1,6,3,-1
1,12,2,1,8,3,-1
2,12,1,1,9,4,-1
2,12,0,1,10,3,-1
1,13,0,1,10,1,-1
1,14,0,1,10,0,-1
0,14,1,1,9,1,-1
0,14,2,1,11,1,-1
0,14,3,1,13,1,-1
0,14,4,1,13,2,-1
0,14,5,1,13,3,-1
0,14,6,1,13,5,-1
0,14,7,1,14,4,-1
0,14,8,1,14,5,-1
0,14,9,1,14,7,-1
0,14,10,0,13,8,-1
2,14,9,1,12,8,-1
0,14,10,0,13,8,-1
2,14,9,1,13,7,-1
0,14,10,1,13,6,-1
2,14,9,1,13,8,-1
0,14,10,1,14,8,-1
0,14,11,1,14,7,-1
2,14,10,1,14,8,-1
0,14,11,1,14,10,-1
2,14,10,1,14,10,-101
2,14,10,1,14,10,-101
