Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,2,7,0
1,8,0,0,3,7,-1
1,9,0,0,2,7,-1
1,10,0,0,3,7,-1
0,10,1,0,4,7,-1
1,11,1,0,3,7,-1
0,11,2,0,2,7,-1
2,11,1,0,2,6,-1
2,11,0,0,3,6,-1
0,11,1,0,4,6,-1
1,12,1,0,4,5,-1
3,11,1,0,5,5,-1
0,11,2,0,5,4,-1
0,11,3,0,5,5,-1
1,12,3,0,5,4,-1
0,12,4,0,4,5,-1
1,13,4,0,5,5,-1
0,13,5,0,5,4,-1
2,13,4,1,6,4,-1
0,13,5,0,7,4,-1
0,13,6,0,8,4,-1
3,12,6,0,9,4,-1
0,12,7,0,10,4,-1
3,11,7,0,11,4,-1
1,12,7,0,11,5,-1
3,11,7,0,11,4,-1
3,10,7,0,11,5,-1
1,11,7,0,11,4,-1
3,10,7,0,11,5,-1
2,10,6,1,11,4,-1
0,10,7,0,11,5,-1
2,10,6,1,11,4,-1
0,10,7,0,11,5,-1
0,10,8,0,11,4,-1
2,10,7,0,11,5,-1
2,10,6,0,10,4,-1
0,10,7,0,9,4,-1
0,10,8,0,10,4,-1
2,10,7,0,9,4,-1
2,10,6,0,10,4,-1
0,10,7,0,9,4,-1
0,10,8,0,10,4,-1
2,10,7,1,11,4,-1
2,10,6,0,10,3,-1
0,10,7,0,10,4,-1
0,10,8,0,9,4,-1
0,10,9,0,10,4,-1
3,9,9,0,9,4,-1
0,9,10,0,10,4,-1
2,9,9,0,9,4,-1
0,9,10,0,10,4,-1
3,8,10,0,10,3,-1
0,8,11,0,10,4,-1
0,8,12,0,9,4,-1
1,9,12,0,10,4,-1
0,9,13,0,10,3,-1
2,9,12,0,10,4,-1
0,9,13,0,9,4,-1
3,8,13,0,10,4,-1
2,8,12,0,9,4,-1
2,8,11,0,10,4,-1
0,8,12,1,11,4,-1
0,8,13,0,11,5,-1
2,8,12,1,11,4,-1
1,9,12,0,11,5,-1
3,8,12,1,11,4,-1
0,8,13,0,11,5,-1
2,8,12,1,11,4,-1
1,9,12,0,11,5,-1
1,10,12,0,11,4,-1
3,9,12,0,11,5,-1
0,9,13,0,11,4,-1
3,8,13,0,10,4,-1
3,7,13,0,9,4,-1
1,8,13,0,8,4,-1
3,7,13,0,7,4,-1
1,8,13,0,7,5,-1
3,7,13,0,7,4,-1
1,8,13,0,7,5,-1
3,7,13,0,7,4,-1
1,8,13,0,7,5,-1
1,9,13,0,7,4,-1
2,9,12,0,7,5,-1
3,8,12,0,7,4,-1
0,8,13,0,7,5,-1
3,7,13,0,7,4,-1
1,8,13,0,7,5,-1
3,7,13,0,7,4,-1
0,7,14,0,7,5,999
0,7,14,0,7,5,999
