Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,7,11,0
0,7,1,0,7,12,-1
2,7,0,0,7,11,-1
3,6,0,0,7,12,-1
0,6,1,0,6,12,-1
2,6,0,0,5,12,-1
3,5,0,0,4,12,-1
1,6,0,0,3,12,-1
0,6,1,0,2,12,-1
2,6,0,0,2,13,-1
3,5,0,0,2,12,-1
3,4,0,0,1,12,-1
0,4,1,0,0,12,-1
2,4,0,0,1,12,-1
0,4,1,0,1,13,-1
2,4,0,0,1,14,-1
0,4,1,0,2,14,-1
2,4,0,0,3,14,-1
0,4,1,0,4,14,-1
2,4,0,0,3,14,-1
3,3,0,0,2,14,-1
1,4,0,0,1,14,-1
1,5,0,0,1,13,-1
3,4,0,0,0,13,-1
3,3,0,0,1,13,-1
1,4,0,0,1,14,-1
0,4,1,0,2,14,-1
2,4,0,0,2,13,-1
1,5,0,0,2,12,-1
3,4,0,0,2,11,-1
0,4,1,0,3,11,-1
2,4,0,0,4,11,-1
3,3,0,0,4,10,-1
1,4,0,0,4,9,-1
3,3,0,0,4,10,-1
1,4,0,0,4,11,-1
3,3,0,0,5,11,-1
1,4,0,0,5,10,-1
3,3,0,0,5,9,-1
1,4,0,0,5,10,-1
3,3,0,0,4,10,-1
1,4,0,0,5,10,-1
3,3,0,0,4,10,-1
1,4,0,0,4,11,-1
3,3,0,0,4,10,-1
1,4,0,0,4,11,-1
3,3,0,0,4,12,-1
1,4,0,0,3,12,-1
0,4,1,0,3,11,-1
2,4,0,0,4,11,-1
3,3,0,0,4,10,-1
3,2,0,0,4,9,-1
1,3,0,0,4,10,-1
1,4,0,0,4,9,-1
3,3,0,0,5,9,-1
1,4,0,0,5,10,-1
3,3,0,0,5,9,-1
1,4,0,0,4,9,-1
3,3,0,0,4,10,-1
1,4,0,0,4,11,-1
0,4,1,0,3,11,-1
2,4,0,0,3,12,-1
0,4,1,0,3,13,-1
2,4,0,0,3,14,-1
1,5,0,0,4,14,-1
3,4,0,0,3,14,-1
3,3,0,0,3,13,-1
1,4,0,0,4,13,-1
3,3,0,0,5,13,-1
1,4,0,0,6,13,-1
0,4,1,0,6,12,-1
2,4,0,0,5,12,-1
3,3,0,0,5,11,-1
1,4,0,0,4,11,-1
0,4,1,0,3,11,-1
2,4,0,0,2,11,-1
2,4,0,0,2,11,-1
