Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,11,7,0
1,8,0,0,10,7,-1
0,8,1,0,11,7,-1
1,9,1,0,11,6,-1
2,9,0,0,12,6,-1
0,9,1,0,11,6,-1
3,8,1,0,11,7,-1
0,8,2,0,12,7,-1
2,8,1,0,11,7,-1
3,7,1,0,11,6,-1
2,7,0,0,11,7,-1
1,8,0,0,10,7,-1
3,7,0,1,9,7,-1
0,7,1,0,9,9,-1
0,7,2,0,8,9,-1
1,8,2,0,7,9,-1
3,7,2,0,7,8,-1
0,7,3,0,6,8,-1
0,7,4,0,5,7,-1
0,7,5,0,5,8,-1
1,8,5,0,5,7,-1
1,9,5,0,5,6,-1
0,9,6,0,5,7,-1
2,9,5,0,5,6,-1
2,9,4,0,5,7,-1
1,10,4,0,6,7,-1
3,9,4,0,5,6,-1
3,8,4,0,5,7,-1
1,9,4,1,5,8,-1
3,8,4,0,4,8,-1
1,9,4,1,5,8,-1
3,8,4,0,5,7,-1
0,8,5,1,6,7,-1
1,9,5,0,5,7,-1
3,8,5,1,6,7,-1
2,8,4,0,5,7,-1
0,8,5,1,5,8,-1
2,8,4,0,5,6,-1
0,8,5,0,5,7,-1
2,8,4,0,5,6,-1
0,8,5,0,5,7,-1
2,8,4,0,5,6,-1
0,8,5,0,5,7,-1
1,9,5,0,5,6,-1
3,8,5,0,5,7,-1
1,9,5,0,6,7,-1
3,8,5,0,5,7,-1
3,7,5,1,6,7,-1
2,7,4,0,7,8,-1
0,7,5,1,6,8,-1
1,8,5,0,5,7,-1
2,8,4,1,6,7,-1
2,8,3,0,5,6,-1
0,8,4,0,5,7,-1
3,7,4,0,5,6,-1
0,7,5,0,5,7,-1
1,8,5,0,5,6,-1
1,9,5,0,5,7,-1
3,8,5,1,6,7,-1
2,8,4,0,5,7,-1
2,8,3,0,5,6,-1
0,8,4,0,5,7,-1
2,8,3,0,5,6,-1
0,8,4,0,5,7,-1
2,8,3,0,5,6,-1
0,8,4,0,5,7,-1
2,8,3,0,5,6,-1
0,8,4,0,5,7,-1
3,7,4,0,6,7,-1
0,7,5,0,5,6,-1
0,7,6,1,5,7,-1
2,7,5,1,6,7,-1
0,7,6,0,6,8,-1
2,7,5,1,6,7,-1
0,7,6,0,5,6,-1
2,7,5,0,5,7,-1
1,8,5,0,5,6,-1
1,9,5,0,5,7,-1
3,8,5,0,5,6,-1
2,8,4,0,5,7,-1
0,8,5,1,6,7,-1
2,8,4,0,5,7,-1
2,8,3,0,5,6,-1
0,8,4,0,5,7,-1
0,8,5,1,6,7,-1
3,7,5,0,5,6,-1
2,7,4,0,5,7,-1
0,7,5,1,6,7,-1
2,7,4,0,7,8,-1
2,7,3,0,6,8,-1
0,7,4,0,5,7,-1
1,8,4,0,5,6,-1
0,8,5,0,5,7,-1
2,8,4,1,5,8,-1
0,8,5,1,6,7,-1
3,7,5,0,5,7,-1
1,8,5,0,5,6,-1
3,7,5,0,5,7,-1
1,8,5,0,5,6,-1
3,7,5,0,5,7,-1
2,7,4,0,6,7,-1
0,7,5,0,5,6,-1
1,8,5,0,5,7,-1
1,9,5,0,5,8,-1
0,9,6,0,5,7,-1
0,9,7,0,5,6,-1
0,9,8,0,5,7,-1
2,9,7,1,5,8,-1
2,9,6,0,6,8,-1
2,9,5,0,7,9,-1
1,10,5,0,8,9,-1
3,9,5,1,9,9,-1
3,8,5,0,9,8,-1
2,8,4,1,9,6,-1
2,8,3,1,9,4,-1
2,8,2,1,8,4,-1
3,7,2,1,7,3,-1
3,6,2,1,7,2,-1
3,5,2,1,6,2,-1
0,5,3,1,5,3,-101
0,5,3,1,5,3,-101
