Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,3,5,0
1,8,0,0,3,4,-1
0,8,1,1,3,5,-1
1,9,1,0,4,4,-1
0,9,2,0,5,3,-1
1,10,2,0,6,3,-1
1,11,2,0,5,3,-1
1,12,2,0,5,2,-1
0,12,3,0,5,1,-1
0,12,4,0,6,1,-1
3,11,4,0,7,1,-1
3,10,4,0,8,1,-1
3,9,4,0,7,1,-1
0,9,5,0,8,1,-1
0,9,6,0,9,1,-1
1,10,6,0,8,1,-1
3,9,6,0,7,1,-1
0,9,7,0,8,1,-1
0,9,8,0,8,0,-1
2,9,7,0,9,0,-1
0,9,8,0,9,1,-1
0,9,9,0,9,2,-1
0,9,10,0,9,1,-1
0,9,11,0,8,1,-1
0,9,12,0,8,0,-1
3,8,12,0,9,0,-1
3,7,12,0,8,0,-1
0,7,13,0,8,1,-1
0,7,14,0,8,0,999
0,7,14,0,8,0,999
