Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,11,14,0
1,8,0,1,11,12,-1
3,7,0,1,11,11,-1
3,6,0,1,10,10,-1
1,7,0,1,11,10,-1
3,6,0,1,11,9,-1
3,5,0,1,11,8,-1
3,4,0,0,11,9,-1
0,4,1,0,11,10,-1
1,5,1,0,11,11,-1
1,6,1,1,12,11,-1
2,6,0,1,12,12,-1
1,7,0,1,12,10,-1
3,6,0,1,11,9,-1
3,5,0,1,12,9,-1
0,5,1,1,11,8,-1
2,5,0,1,12,8,-1
0,5,1,1,12,9,-1
2,5,0,1,12,8,-1
0,5,1,1,11,7,-1
2,5,0,1,10,6,-1
3,4,0,0,9,6,-1
1,5,0,1,8,5,-1
1,6,0,1,8,4,-1
3,5,0,1,8,3,-1
3,4,0,1,7,2,-1
3,3,0,1,7,1,-1
0,3,1,1,7,0,-1
0,3,2,1,5,0,-1
0,3,3,1,5,1,-1
0,3,4,1,6,2,-1
0,3,5,1,5,2,-1
3,2,5,1,4,2,-1
0,2,6,1,4,1,-1
0,2,7,1,4,2,-1
0,2,8,1,3,3,-1
0,2,9,1,3,4,-1
0,2,10,1,3,5,-1
3,1,10,1,3,7,-1
3,0,10,1,2,8,-1
0,0,11,1,3,8,-1
2,0,10,1,1,8,-1
0,0,11,1,1,9,-1
0,0,12,1,1,10,-1
0,0,13,1,1,12,-1
0,0,14,1,1,13,-1
1,1,14,1,1,14,-101
1,1,14,1,1,14,-101
