Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
0,7,1,0,0,1,-1
2,7,0,0,0,2,-1
0,7,1,1,1,2,-1
3,6,1,1,2,2,-1
3,5,1,1,4,2,-1
1,6,1,0,3,3,-1
3,5,1,0,4,3,-1
1,6,1,0,4,2,-1
3,5,1,1,3,2,-1
1,6,1,0,4,2,-1
3,5,1,1,3,3,-1
1,6,1,1,3,2,-1
3,5,1,1,4,2,-1
1,6,1,0,3,3,-1
3,5,1,1,4,2,-1
1,6,1,0,3,3,-1
3,5,1,1,3,2,-1
1,6,1,0,2,1,-1
3,5,1,0,2,0,-1
1,6,1,0,3,0,-1
1,7,1,0,2,0,-1
3,6,1,0,2,1,-1
2,6,0,0,2,0,-1
1,7,0,0,3,0,-1
3,6,0,0,2,0,-1
0,6,1,0,3,0,-1
3,5,1,0,2,0,-1
1,6,1,0,1,0,-1
3,5,1,0,2,0,-1
1,6,1,0,3,0,-1
2,6,0,0,2,0,-1
1,7,0,0,2,1,-1
3,6,0,0,2,0,-1
1,7,0,0,3,0,-1
0,7,1,0,2,0,-1
2,7,0,0,3,0,-1
0,7,1,0,2,0,-1
2,7,0,0,3,0,-1
0,7,1,0,2,0,-1
2,7,0,0,3,0,-1
0,7,1,0,2,0,-1
2,7,0,0,3,0,-1
3,6,0,0,2,0,-1
0,6,1,0,3,0,-1
1,7,1,0,2,0,-1
3,6,1,0,2,1,-1
1,7,1,0,1,1,-1
3,6,1,0,2,1,-1
3,5,1,0,2,0,-1
1,6,1,0,3,0,-1
2,6,0,0,2,0,-1
1,7,0,0,3,0,-1
1,8,0,0,2,0,-1
3,7,0,0,3,0,-1
3,6,0,0,2,0,-1
0,6,1,0,3,0,-1
1,7,1,0,2,0,-1
3,6,1,0,3,0,-1
1,7,1,0,2,0,-1
3,6,1,0,3,0,-1
3,5,1,0,2,0,-1
1,6,1,0,3,0,-1
1,7,1,0,2,0,-1
2,7,0,0,3,0,-1
0,7,1,0,2,0,-1
3,6,1,0,3,0,-1
3,5,1,0,2,0,-1
1,6,1,0,3,0,-1
1,7,1,0,2,0,-1
3,6,1,0,3,0,-1
1,7,1,0,2,0,-1
1,8,1,0,3,0,-1
2,8,0,0,2,0,-1
3,7,0,0,1,0,-1
3,6,0,0,2,0,-1
0,6,1,0,3,0,-1
1,7,1,0,2,0,-1
1,8,1,0,3,0,-1
2,8,0,0,2,0,-1
1,9,0,0,3,0,-1
3,8,0,0,2,0,-1
0,8,1,0,3,0,-1
2,8,0,0,2,0,-1
0,8,1,0,3,0,-1
3,7,1,0,2,0,-1
3,6,1,0,3,0,-1
2,6,0,0,2,0,-1
0,6,1,0,3,0,-1
3,5,1,0,2,0,-1
1,6,1,0,3,0,-1
2,6,0,0,2,0,-1
0,6,1,0,3,0,-1
3,5,1,0,2,0,-1
1,6,1,0,3,0,-1
3,5,1,0,2,0,-1
1,6,1,0,3,0,-1
2,6,0,0,2,0,-1
0,6,1,0,3,0,-1
3,5,1,0,2,0,-1
1,6,1,0,3,0,-1
2,6,0,0,2,0,-1
0,6,1,0,3,0,-1
2,6,0,0,2,0,-1
0,6,1,0,1,0,-1
2,6,0,0,2,0,-1
1,7,0,0,3,0,-1
1,8,0,0,2,0,-1
3,7,0,0,3,0,-1
3,6,0,0,2,0,-1
0,6,1,0,3,0,-1
1,7,1,0,2,0,-1
2,7,0,0,3,0,-1
1,8,0,0,2,0,-1
0,8,1,0,1,0,-1
2,8,0,0,1,1,-1
3,7,0,0,2,1,-1
3,6,0,0,2,0,-1
1,7,0,0,3,0,-1
0,7,1,0,2,0,-1
1,8,1,0,3,0,-1
3,7,1,0,2,0,-1
1,8,1,0,3,0,-1
2,8,0,0,2,0,-1
3,7,0,0,3,0,-1
0,7,1,0,2,0,-1
