Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,9,1,0
1,8,0,1,7,1,-1
1,9,0,1,8,1,-1
1,10,0,1,9,0,-1
0,10,1,1,10,0,-1
0,10,2,1,9,0,-1
0,10,3,1,9,2,-1
1,11,3,1,9,1,-1
1,12,3,1,10,0,-1
0,12,4,1,8,0,-1
0,12,5,1,8,1,-1
0,12,6,1,8,2,-1
0,12,7,1,8,1,-1
1,13,7,1,8,0,-1
3,12,7,1,8,2,-1
0,12,8,1,8,4,-1
3,11,8,1,7,5,-1
3,10,8,1,8,5,-1
3,9,8,1,7,4,-1
3,8,8,1,7,3,-1
3,7,8,1,8,2,-1
0,7,9,1,8,4,-1
3,6,9,0,7,4,-1
0,6,10,0,7,3,-1
0,6,11,1,7,4,-1
0,6,12,1,8,3,-1
1,7,12,0,8,4,-1
0,7,13,0,8,5,-1
0,7,14,0,7,5,999
0,7,14,0,7,5,999
