Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,8,6,0
1,8,0,1,7,6,-1
1,9,0,0,8,6,-1
1,10,0,0,8,5,-1
1,11,0,0,7,5,-1
0,11,1,1,7,4,-1
0,11,2,1,6,4,-1
0,11,3,0,7,4,-1
1,12,3,0,6,4,-1
1,13,3,1,6,3,-1
1,14,3,0,6,4,-1
2,14,2,0,7,4,-1
3,13,2,1,7,3,-1
1,14,2,1,7,2,-1
0,14,3,1,6,1,-1
0,14,4,1,8,1,-1
0,14,5,1,10,1,-1
0,14,6,1,10,2,-1
0,14,7,1,10,3,-1
0,14,8,1,11,2,-1
0,14,9,1,11,4,-1
0,14,10,1,11,5,-1
3,13,10,1,11,4,-1
0,13,11,0,11,6,-1
0,13,12,1,12,6,-1
0,13,13,1,12,7,-1
3,12,13,1,13,7,-1
3,11,13,1,12,8,-1
3,10,13,1,12,9,-1
3,9,13,1,11,10,-1
3,8,13,1,10,10,-1
0,8,14,1,10,12,-1
3,7,14,1,8,12,999
3,7,14,1,8,12,999
