Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,14,0
3,6,0,0,12,13,-1
3,5,0,0,12,12,-1
3,4,0,0,12,13,-1
1,5,0,0,12,12,-1
0,5,1,0,12,13,-1
2,5,0,0,12,14,-1
0,5,1,0,13,14,-1
2,5,0,0,13,13,-1
0,5,1,0,13,14,-1
2,5,0,0,13,13,-1
3,4,0,0,12,13,-1
0,4,1,0,13,13,-1
2,4,0,0,13,12,-1
1,5,0,1,13,11,-1
3,4,0,0,13,12,-1
3,3,0,0,14,12,-1
0,3,1,0,13,12,-1
2,3,0,0,13,13,-1
0,3,1,0,13,12,-1
2,3,0,0,12,12,-1
3,2,0,0,12,11,-1
1,3,0,0,12,12,-1
0,3,1,0,12,13,-1
2,3,0,0,11,13,-1
1,4,0,0,12,13,-1
3,3,0,0,13,13,-1
1,4,0,0,13,14,-1
3,3,0,0,14,14,-1
1,4,0,0,14,13,-1
0,4,1,0,14,14,-1
3,3,1,0,14,13,-1
1,4,1,0,13,13,-1
2,4,0,0,13,12,-1
0,4,1,0,13,11,-1
2,4,0,0,13,12,-1
3,3,0,0,14,12,-1
1,4,0,0,13,12,-1
3,3,0,0,13,13,-1
1,4,0,0,13,14,-1
0,4,1,0,12,14,-1
0,4,2,1,11,14,-1
2,4,1,0,11,13,-1
1,5,1,0,11,14,-1
0,5,2,0,12,14,-1
2,5,1,0,12,13,-1
2,5,0,0,13,13,-1
0,5,1,0,13,14,-1
3,4,1,0,14,14,-1
1,5,1,0,14,13,-1
0,5,2,0,14,12,-1
0,5,3,0,14,11,-1
1,6,3,0,13,11,-1
3,5,3,0,13,12,-1
2,5,2,0,13,13,-1
3,4,2,0,12,13,-1
2,4,1,0,12,14,-1
3,3,1,0,12,13,-1
0,3,2,0,12,12,-1
3,2,2,0,12,11,-1
3,1,2,1,10,11,-1
2,1,1,1,9,10,-1
3,0,1,1,8,9,-1
2,0,0,1,8,8,-1
0,0,1,1,7,8,-1
2,0,0,1,6,7,-1
0,0,1,1,5,7,-1
2,0,0,1,5,6,-1
1,1,0,1,4,7,-1
3,0,0,1,4,6,-1
1,1,0,1,4,5,-1
3,0,0,1,3,6,-1
0,0,1,1,3,4,-1
2,0,0,1,3,3,-1
0,0,1,1,1,3,-1
2,0,0,1,1,2,-1
1,1,0,1,1,3,-1
1,2,0,1,1,2,-1
1,3,0,1,1,3,-1
1,4,0,1,1,2,-1
1,5,0,1,2,2,-1
1,6,0,1,4,2,-1
1,7,0,1,6,2,-1
1,8,0,1,7,1,-1
1,9,0,1,6,0,-1
1,10,0,1,6,1,-1
1,11,0,1,7,0,-1
1,12,0,1,9,0,-1
1,13,0,0,10,1,-1
0,13,1,1,10,0,-1
1,14,1,1,11,0,-1
0,14,2,1,13,0,-1
0,14,3,1,13,1,-1
0,14,4,0,13,2,-1
2,14,3,1,14,2,-1
0,14,4,1,14,4,-101
0,14,4,1,14,4,-101
