Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,0,0,1,-1
0,8,1,1,0,0,-1
0,8,2,0,1,0,-1
0,8,3,0,2,0,-1
0,8,4,0,3,0,-1
1,9,4,1,4,0,-1
0,9,5,1,5,1,-1
0,9,6,0,6,2,-1
0,9,7,0,7,3,-1
0,9,8,0,7,4,-1
2,9,7,0,7,3,-1
0,9,8,0,7,4,-1
1,10,8,0,8,4,-1
3,9,8,1,9,4,-1
1,10,8,0,7,4,-1
0,10,9,0,8,4,-1
0,10,10,1,8,3,-1
0,10,11,0,8,4,-1
1,11,11,0,9,4,-1
3,10,11,0,10,5,-1
0,10,12,0,10,6,-1
2,10,11,1,9,6,-1
3,9,11,0,8,6,-1
0,9,12,1,8,7,-1
2,9,11,1,8,8,-1
1,10,11,1,8,9,-1
3,9,11,0,7,8,-1
1,10,11,1,8,9,-1
3,9,11,0,7,9,-1
1,10,11,1,8,9,-1
3,9,11,1,8,8,-1
1,10,11,0,7,9,-1
3,9,11,0,8,9,-1
1,10,11,0,7,9,-1
3,9,11,0,8,9,-1
1,10,11,1,7,8,-1
3,9,11,0,8,9,-1
1,10,11,1,7,8,-1
3,9,11,0,8,9,-1
1,10,11,0,7,9,-1
0,10,12,1,8,9,-1
2,10,11,0,7,9,-1
0,10,12,1,8,9,-1
2,10,11,1,7,8,-1
0,10,12,1,8,9,-1
2,10,11,0,7,9,-1
0,10,12,1,8,9,-1
2,10,11,0,7,9,-1
0,10,12,1,8,9,-1
2,10,11,0,8,8,-1
0,10,12,1,8,9,-1
2,10,11,0,7,9,-1
0,10,12,0,7,8,-1
2,10,11,1,8,9,-1
0,10,12,0,7,8,-1
2,10,11,0,8,8,-1
0,10,12,0,7,9,-1
2,10,11,1,8,9,-1
0,10,12,0,7,8,-1
2,10,11,0,8,8,-1
0,10,12,0,7,9,-1
2,10,11,1,8,9,-1
0,10,12,0,7,9,-1
2,10,11,1,7,8,-1
0,10,12,0,5,8,-1
2,10,11,0,4,8,-1
3,9,11,0,5,8,-1
1,10,11,1,6,8,-1
3,9,11,0,7,8,-1
1,10,11,0,8,8,-1
0,10,12,0,8,7,-1
2,10,11,0,8,8,-1
0,10,12,1,10,8,-1
3,9,12,1,10,9,-1
0,9,13,1,10,11,-1
0,9,14,0,10,12,-1
1,10,14,1,9,12,-1
1,11,14,1,9,14,-1
2,11,13,1,9,12,-1
0,11,14,0,10,12,-1
2,11,13,0,9,13,-1
0,11,14,1,8,13,-1
1,12,14,1,9,14,-1
3,11,14,1,10,14,-1
2,11,13,1,11,14,-1
3,11,13,1,12,14,-26
0,11,14,1,11,14,-101
0,11,14,1,11,14,-101
