Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
0,7,1,1,1,0,-1
3,6,1,0,0,0,-1
1,7,1,0,0,1,-1
0,7,2,1,0,2,-1
0,7,3,1,1,2,-1
0,7,4,0,0,2,-1
1,8,4,0,2,2,-1
1,9,4,0,1,2,-1
0,9,5,1,1,1,-1
0,9,6,0,1,2,-1
0,9,7,0,2,2,-1
0,9,8,0,3,2,-1
1,10,8,0,2,2,-1
0,10,9,0,2,1,-1
1,11,9,0,2,2,-1
3,10,9,0,2,1,-1
0,10,10,0,2,2,-1
0,10,11,0,3,2,-1
3,9,11,0,4,2,-1
0,9,12,0,5,2,-1
1,10,12,0,5,3,-1
3,9,12,0,5,4,-1
2,9,11,0,5,3,-1
1,10,11,0,5,4,-1
3,9,11,0,5,3,-1
0,9,12,0,6,3,-1
0,9,13,0,7,3,-1
3,8,13,0,8,3,-1
1,9,13,0,7,3,-1
0,9,14,0,7,4,-1
3,8,14,0,8,4,-1
2,8,13,0,9,4,-1
0,8,14,0,8,4,-1
1,9,14,0,9,4,-1
2,9,13,0,10,4,-1
2,9,12,0,10,3,-1
0,9,13,0,12,3,-1
3,8,13,0,13,2,-1
3,7,13,0,13,3,-1
0,7,14,0,13,4,999
0,7,14,0,13,4,999
