Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
0,6,1,3,0,-1
0,6,2,4,0,-1
0,6,3,5,0,-1
0,6,4,5,1,-1
3,5,4,6,1,-1
3,4,4,6,2,-1
3,3,4,6,1,-1
3,2,4,5,1,-1
0,2,5,6,1,-1
2,2,4,6,2,-1
3,1,4,6,1,-1
3,0,4,6,2,-1
2,0,3,6,1,-1
0,0,4,6,2,-1
0,0,5,6,1,-1
2,0,4,6,2,-1
2,0,3,6,3,-1
0,0,4,6,2,-1
0,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,3,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
0,0,7,6,1,-1
2,0,6,6,2,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
0,0,7,6,1,-1
0,0,8,6,2,-1
2,0,7,6,1,-1
2,0,6,6,2,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
0,0,7,6,3,-1
2,0,6,6,2,-1
0,0,7,7,2,-1
2,0,6,8,2,-1
2,0,5,7,2,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
0,0,7,6,3,-1
0,0,8,6,2,-1
2,0,7,6,1,-1
2,0,6,6,2,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
0,0,7,6,1,-1
2,0,6,7,1,-1
0,0,7,6,1,-1
0,0,8,6,2,-1
0,0,9,7,2,-1
2,0,8,7,3,-1
2,0,7,6,3,-1
1,1,7,7,3,-1
3,0,7,6,3,-1
2,0,6,6,2,-1
0,0,7,6,1,-1
0,0,8,6,2,-1
2,0,7,6,1,-1
0,0,8,7,1,-1
1,1,8,6,1,-1
2,1,7,6,2,-1
0,1,8,6,1,-1
3,0,8,6,2,-1
1,1,8,6,1,-1
3,0,8,6,2,-1
2,0,7,6,1,-1
2,0,6,5,1,-1
2,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,7,2,-1
0,0,6,6,2,-1
2,0,5,6,3,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,7,1,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,6,2,-1
1,1,4,6,1,-1
3,0,4,6,2,-1
0,0,5,6,1,-1
2,0,4,5,1,-1
0,0,5,6,1,-1
2,0,4,5,1,-1
0,0,5,6,1,-1
0,0,6,6,2,-1
0,0,7,6,1,-1
2,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,5,1,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,3,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,7,2,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,3,-1
0,0,6,6,2,-1
0,0,7,6,3,-1
1,1,7,7,3,-1
3,0,7,6,3,-1
2,0,6,6,2,-1
0,0,7,6,1,-1
1,1,7,6,2,-1
3,0,7,6,1,-1
2,0,6,6,2,-1
0,0,7,6,1,-1
1,1,7,6,2,-1
3,0,7,6,1,-1
1,1,7,6,2,-1
3,0,7,6,1,-1
2,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,6,0,-1
0,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
0,0,7,6,1,-1
2,0,6,7,1,-1
2,0,5,6,1,-1
2,0,4,5,1,-1
0,0,5,4,1,-1
0,0,6,5,1,-1
0,0,7,6,1,-1
2,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,6,2,-1
0,0,7,7,2,-1
2,0,6,6,2,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
0,0,7,6,1,-1
2,0,6,5,1,-1
0,0,7,6,1,-1
2,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,7,2,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,3,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,5,1,-1
0,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,7,1,-1
0,0,7,6,1,-1
1,1,7,6,2,-1
1,2,7,6,1,-1
0,2,8,6,2,-1
2,2,7,6,1,-1
0,2,8,6,2,-1
2,2,7,6,1,-1
0,2,8,6,2,-1
0,2,9,6,1,-1
2,2,8,6,2,-1
2,2,7,6,1,-1
3,1,7,6,2,-1
3,0,7,6,1,-1
2,0,6,7,1,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,3,-1
2,0,4,6,2,-1
1,1,4,6,1,-1
3,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,6,0,-1
0,0,7,6,1,-1
2,0,6,6,2,-1
2,0,5,6,1,-1
0,0,6,5,1,-1
2,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,7,1,-1
0,0,5,6,1,-1
2,0,4,6,2,-1
2,0,3,6,1,-1
0,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,6,2,-1
0,0,7,6,1,-1
2,0,6,6,2,-1
0,0,7,6,1,-1
2,0,6,6,2,-1
2,0,5,7,2,-1
