Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,11,0
0,7,1,0,1,11,-1
1,8,1,1,2,11,-1
0,8,2,0,3,11,-1
3,7,2,0,2,11,-1
0,7,3,0,2,12,-1
1,8,3,0,2,14,-1
0,8,4,0,1,14,-1
1,9,4,1,2,13,-1
0,9,5,1,2,12,-1
0,9,6,0,2,11,-1
3,8,6,0,3,10,-1
3,7,6,0,3,9,-1
0,7,7,0,3,8,-1
3,6,7,0,3,7,-1
1,7,7,0,4,7,-1
0,7,8,0,4,6,-1
3,6,8,0,4,5,-1
0,6,9,0,4,4,-1
3,5,9,0,5,4,-1
1,6,9,0,4,4,-1
2,6,8,0,3,4,-1
0,6,9,0,2,4,-1
1,7,9,0,1,4,-1
1,8,9,0,2,4,-1
1,9,9,0,1,4,-1
1,10,9,0,0,4,-1
0,10,10,0,1,4,-1
0,10,11,0,0,4,-1
0,10,12,0,1,4,-1
3,9,12,0,0,4,-1
2,9,11,0,1,4,-1
0,9,12,0,1,3,-1
0,9,13,0,1,4,-1
3,8,13,0,1,3,-1
0,8,14,0,1,2,-1
3,7,14,1,0,2,999
3,7,14,1,0,2,999
