Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,14,14,0
0,7,1,0,13,14,-1
3,6,1,0,13,13,-1
1,7,1,0,12,13,-1
0,7,2,0,11,13,-1
0,7,3,0,11,12,-1
1,8,3,0,12,12,-1
3,7,3,0,12,11,-1
1,8,3,0,12,12,-1
3,7,3,0,12,11,-1
1,8,3,0,12,10,-1
3,7,3,0,12,9,-1
0,7,4,0,12,10,-1
3,6,4,0,12,9,-1
0,6,5,0,12,10,-1
2,6,4,0,12,9,-1
0,6,5,0,12,10,-1
2,6,4,0,12,9,-1
0,6,5,0,12,10,-1
1,7,5,0,12,9,-1
2,7,4,0,12,10,-1
1,8,4,0,13,10,-1
0,8,5,0,14,10,-1
1,9,5,0,13,10,-1
3,8,5,0,14,10,-1
2,8,4,0,14,9,-1
0,8,5,0,14,10,-1
0,8,6,0,13,10,-1
0,8,7,0,12,10,-1
2,8,6,0,12,9,-1
1,9,6,0,12,10,-1
2,9,5,0,12,11,-1
0,9,6,0,12,10,-1
3,8,6,0,12,9,-1
1,9,6,0,12,10,-1
0,9,7,0,12,9,-1
3,8,7,0,12,10,-1
2,8,6,0,12,9,-1
0,8,7,0,12,10,-1
2,8,6,0,12,9,-1
0,8,7,0,12,10,-1
2,8,6,0,12,9,-1
0,8,7,0,12,10,-1
0,8,8,0,12,9,-1
1,9,8,0,12,10,-1
2,9,7,0,12,9,-1
0,9,8,0,12,10,-1
2,9,7,0,13,10,-1
3,8,7,0,12,10,-1
2,8,6,0,13,10,-1
0,8,7,0,14,10,-1
0,8,8,0,13,10,-1
2,8,7,0,14,10,-1
1,9,7,0,13,10,-1
0,9,8,0,12,10,-1
2,9,7,0,12,9,-1
3,8,7,0,12,10,-1
1,9,7,0,12,11,-1
0,9,8,0,12,10,-1
2,9,7,0,12,9,-1
2,9,6,0,12,10,-1
0,9,7,0,12,11,-1
3,8,7,0,12,10,-1
2,8,6,0,12,9,-1
0,8,7,0,12,10,-1
2,8,6,0,12,9,-1
0,8,7,0,12,10,-1
1,9,7,0,12,11,-1
3,8,7,0,12,10,-1
1,9,7,0,12,11,-1
3,8,7,0,12,10,-1
2,8,6,0,12,9,-1
0,8,7,0,12,10,-1
1,9,7,0,12,9,-1
1,10,7,0,12,10,-1
2,10,6,0,12,9,-1
1,11,6,0,12,10,-1
3,10,6,0,12,9,-1
3,9,6,0,12,10,-1
3,8,6,0,12,9,-1
2,8,5,0,12,10,-1
0,8,6,0,12,11,-1
0,8,7,0,12,12,-1
0,8,8,0,11,12,-1
1,9,8,0,12,12,-1
3,8,8,0,13,12,-1
1,9,8,0,13,13,-1
3,8,8,0,13,12,-1
2,8,7,0,12,12,-1
1,9,7,0,12,11,-1
3,8,7,0,12,10,-1
1,9,7,0,12,9,-1
3,8,7,0,12,10,-1
0,8,8,0,13,10,-1
2,8,7,0,12,10,-1
1,9,7,0,12,11,-1
3,8,7,0,12,10,-1
0,8,8,0,12,11,-1
3,7,8,0,12,10,-1
1,8,8,0,12,9,-1
1,9,8,0,12,10,-1
2,9,7,0,12,9,-1
3,8,7,0,12,10,-1
1,9,7,0,12,9,-1
3,8,7,0,12,10,-1
1,9,7,0,12,9,-1
0,9,8,0,12,10,-1
3,8,8,0,13,10,-1
1,9,8,0,12,10,-1
3,8,8,0,12,11,-1
2,8,7,0,12,12,-1
0,8,8,0,12,11,-1
3,7,8,0,12,10,-1
1,8,8,0,12,9,-1
2,8,7,0,12,10,-1
1,9,7,0,12,9,-1
3,8,7,0,12,10,-1
1,9,7,0,12,9,-1
2,9,6,0,12,10,-1
0,9,7,0,12,9,-1
0,9,8,0,12,10,-1
2,9,7,0,12,9,-1
3,8,7,0,12,10,-1
1,9,7,0,12,9,-1
2,9,6,0,12,10,-1
3,8,6,0,12,9,-1
1,9,6,0,12,10,-1
1,10,6,0,12,9,-1
3,9,6,0,12,10,-1
0,9,7,0,12,9,-1
3,8,7,0,12,10,-1
1,9,7,0,12,9,-1
2,9,6,0,12,10,-1
0,9,7,0,12,11,-1
3,8,7,0,12,10,-1
2,8,6,0,12,9,-1
0,8,7,0,12,10,-1
1,9,7,0,12,9,-1
3,8,7,0,12,10,-1
0,8,8,0,13,10,-1
1,9,8,0,14,10,-1
3,8,8,0,13,10,-1
3,7,8,0,12,10,-1
1,8,8,0,12,9,-1
3,7,8,0,12,10,-1
0,7,9,0,13,10,-1
3,6,9,0,12,10,-1
1,7,9,0,12,9,-1
0,7,10,0,12,10,-1
3,6,10,0,13,10,-1
2,6,9,0,12,10,-1
0,6,10,0,12,9,-1
1,7,10,0,12,10,-1
2,7,9,0,12,9,-1
3,6,9,0,12,10,-1
1,7,9,0,12,9,-1
0,7,10,0,12,10,-1
1,8,10,0,12,9,-1
3,7,10,0,12,10,-1
0,7,11,0,13,10,-1
2,7,10,0,12,10,-1
3,6,10,0,13,10,-1
1,7,10,0,12,10,-1
0,7,11,0,12,9,-1
0,7,12,0,12,10,-1
0,7,13,0,12,11,-1
2,7,12,0,12,10,-1
1,8,12,0,12,11,-1
2,8,11,0,12,10,-1
3,7,11,0,12,9,-1
0,7,12,0,12,10,-1
2,7,11,0,12,9,-1
1,8,11,0,12,10,-1
1,9,11,0,12,11,-1
3,8,11,0,12,12,-1
2,8,10,0,11,12,-1
0,8,11,0,11,13,-1
0,8,12,1,10,13,-1
0,8,13,1,8,13,-101
0,8,13,1,8,13,-101
