Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,4,6,0
0,7,1,0,3,6,-1
3,6,1,0,3,5,-1
2,6,0,0,4,5,-1
0,6,1,0,3,5,-1
0,6,2,0,4,5,-1
0,6,3,1,3,6,-1
0,6,4,1,3,5,-1
3,5,4,1,4,5,-1
1,6,4,0,3,6,-1
2,6,3,1,4,5,-1
2,6,2,1,5,4,-1
0,6,3,0,4,3,-1
1,7,3,0,4,1,-1
1,8,3,0,4,3,-1
1,9,3,0,4,2,-1
0,9,4,0,4,3,-1
1,10,4,0,5,4,-1
0,10,5,0,4,3,-1
1,11,5,0,4,1,-1
3,10,5,0,3,1,-1
1,11,5,0,4,2,-1
2,11,4,0,3,1,-1
0,11,5,0,4,1,-1
3,10,5,0,4,3,-1
1,11,5,0,4,1,-1
3,10,5,0,4,2,-1
2,10,4,0,4,1,-1
1,11,4,0,4,2,-1
0,11,5,0,4,4,-1
1,12,5,0,4,5,-1
3,11,5,0,4,4,-1
3,10,5,0,6,4,-1
0,10,6,0,7,5,-1
0,10,7,0,6,4,-1
2,10,6,1,6,2,-1
0,10,7,0,7,3,-1
3,9,7,0,6,3,-1
1,10,7,0,6,2,-1
0,10,8,0,6,3,-1
1,11,8,0,6,1,-1
3,10,8,0,6,3,-1
0,10,9,0,6,2,-1
0,10,10,0,6,3,-1
3,9,10,0,5,4,-1
2,9,9,1,6,5,-1
1,10,9,0,7,5,-1
2,10,8,0,7,7,-1
2,10,7,0,6,7,-1
3,9,7,0,6,8,-1
1,10,7,0,6,10,-1
2,10,6,0,6,8,-1
2,10,5,0,7,7,-1
3,9,5,0,6,7,-1
2,9,4,0,7,6,-1
3,8,4,0,7,7,-1
2,8,3,1,6,8,-1
3,7,3,0,6,10,-1
3,6,3,0,6,9,-1
2,6,2,0,6,8,-1
2,6,1,0,6,10,-1
2,6,0,0,6,8,-1
1,7,0,0,6,9,-1
1,8,0,0,6,8,-1
1,9,0,0,6,10,-1
1,10,0,0,6,8,-1
1,11,0,0,6,10,-1
0,11,1,0,6,9,-1
3,10,1,0,6,7,-1
2,10,0,0,7,7,-1
3,9,0,0,6,7,-1
3,8,0,0,7,7,-1
3,7,0,0,6,7,-1
3,6,0,0,7,7,-1
0,6,1,0,7,5,-1
1,7,1,0,6,5,-1
2,7,0,0,6,4,-1
3,6,0,0,4,4,-1
0,6,1,0,4,2,-1
1,7,1,0,4,1,-1
2,7,0,0,4,0,-1
3,6,0,0,4,2,-1
0,6,1,0,3,1,-1
1,7,1,0,4,1,-1
2,7,0,0,4,0,-1
3,6,0,0,4,1,-1
0,6,1,0,4,0,-1
1,7,1,0,4,2,-1
2,7,0,0,4,0,-1
3,6,0,0,4,2,-1
0,6,1,0,3,1,-1
1,7,1,0,4,1,-1
2,7,0,0,4,0,-1
3,6,0,0,4,1,-1
0,6,1,0,4,0,-1
1,7,1,0,4,1,-1
2,7,0,0,4,0,-1
3,6,0,0,4,1,-1
0,6,1,0,4,2,-1
1,7,1,0,4,1,-1
2,7,0,0,4,2,-1
3,6,0,0,4,1,-1
0,6,1,0,4,0,-1
1,7,1,0,4,2,-1
2,7,0,0,4,0,-1
3,6,0,0,4,2,-1
0,6,1,0,4,0,-1
1,7,1,0,4,2,-1
2,7,0,0,4,0,-1
3,6,0,0,4,2,-1
0,6,1,0,4,1,-1
1,7,1,0,4,0,-1
2,7,0,0,4,2,-1
3,6,0,0,4,0,-1
0,6,1,0,4,2,-1
1,7,1,0,4,0,-1
2,7,0,0,4,1,-1
3,6,0,0,4,0,-1
0,6,1,0,4,1,-1
1,7,1,0,4,0,-1
2,7,0,0,4,2,-1
3,6,0,0,4,1,-1
0,6,1,0,3,2,-1
1,7,1,0,4,2,-1
2,7,0,0,4,0,-1
3,6,0,0,4,2,-1
0,6,1,0,4,1,-1
1,7,1,0,4,0,-1
2,7,0,0,4,2,-1
3,6,0,0,4,0,-1
0,6,1,0,4,1,-1
1,7,1,0,4,2,-1
2,7,0,0,4,0,-1
3,6,0,0,4,2,-1
0,6,1,0,4,1,-1
1,7,1,0,4,0,-1
2,7,0,0,4,2,-1
3,6,0,0,3,1,-1
0,6,1,0,4,0,-1
0,6,2,0,4,1,-1
0,6,3,0,3,1,-1
0,6,4,0,4,1,-1
0,6,5,0,4,0,-1
1,7,5,0,4,1,-1
0,7,6,0,4,0,-1
0,7,7,0,4,2,-1
3,6,7,0,4,4,-1
0,6,8,0,4,3,-1
0,6,9,0,4,2,-1
0,6,10,0,4,1,-1
0,6,11,0,4,0,-1
1,7,11,0,4,2,-1
0,7,12,0,4,1,-1
0,7,13,0,4,0,-1
0,7,14,0,4,2,999
0,7,14,0,4,2,999
