Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
0,6,1,2,0,-1
0,6,2,1,0,-1
0,6,3,3,0,-1
1,7,3,5,0,-1
1,8,3,5,1,-1
1,9,3,6,1,-1
1,10,3,6,2,-1
2,10,2,6,3,-1
2,10,1,6,4,-1
3,9,1,6,3,-1
2,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
1,10,0,6,3,-1
3,9,0,7,3,-1
1,10,0,6,3,-1
3,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
1,10,0,6,3,-1
3,9,0,7,3,-1
0,9,1,6,3,-1
2,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
0,9,1,6,3,-1
2,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
1,10,0,7,4,-1
3,9,0,7,3,-1
0,9,1,6,3,-1
2,9,0,5,3,-1
3,8,0,4,3,-1
1,9,0,5,3,-1
1,10,0,6,3,-1
3,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,5,3,-1
1,10,0,6,3,-1
0,10,1,6,2,-1
2,10,0,6,3,-1
0,10,1,7,3,-1
3,9,1,6,3,-1
1,10,1,7,3,-1
3,9,1,7,4,-1
2,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,7,4,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,6,4,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,7,4,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
0,9,1,7,4,-1
2,9,0,6,4,-1
0,9,1,6,3,-1
2,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
0,9,1,7,4,-1
2,9,0,7,5,-1
3,8,0,7,4,-1
1,9,0,7,3,-1
0,9,1,6,3,-1
1,10,1,7,3,-1
3,9,1,6,3,-1
2,9,0,7,3,-1
1,10,0,6,3,-1
3,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,9,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
0,9,1,6,3,-1
2,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
1,10,0,6,3,-1
3,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
1,10,0,6,3,-1
3,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,8,3,-1
1,9,0,7,3,-1
1,10,0,6,3,-1
3,9,0,6,2,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,6,2,-1
1,10,0,5,2,-1
0,10,1,6,2,-1
3,9,1,6,3,-1
2,9,0,7,3,-1
0,9,1,6,3,-1
2,9,0,7,3,-1
0,9,1,6,3,-1
2,9,0,7,3,-1
1,10,0,6,3,-1
0,10,1,7,3,-1
3,9,1,6,3,-1
2,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,5,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
1,10,0,6,3,-1
0,10,1,7,3,-1
2,10,0,6,3,-1
3,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,6,2,-1
1,10,0,6,3,-1
0,10,1,7,3,-1
2,10,0,6,3,-1
0,10,1,7,3,-1
2,10,0,6,3,-1
3,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
0,9,1,6,3,-1
2,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,7,4,-1
1,9,0,7,3,-1
0,9,1,6,3,-1
2,9,0,7,3,-1
1,10,0,7,4,-1
3,9,0,6,4,-1
3,8,0,6,3,-1
1,9,0,6,2,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
1,10,0,6,3,-1
0,10,1,7,3,-1
3,9,1,6,3,-1
2,9,0,7,3,-1
0,9,1,6,3,-1
2,9,0,6,2,-1
3,8,0,6,3,-1
1,9,0,5,3,-1
0,9,1,6,3,-1
2,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,7,4,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,5,3,-1
3,8,0,6,3,-1
1,9,0,7,3,-1
3,8,0,7,4,-1
1,9,0,7,3,-1
3,8,0,6,3,-1
1,9,0,6,2,-1
3,8,0,6,3,-1
