Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,14,14,0
1,8,0,0,13,14,-1
1,9,0,0,13,13,-1
1,10,0,0,14,13,-1
1,11,0,0,14,14,-1
1,12,0,0,14,13,-1
1,13,0,0,14,12,-1
0,13,1,0,14,11,-1
0,13,2,0,14,12,-1
0,13,3,0,14,13,-1
0,13,4,0,14,14,-1
3,12,4,0,13,14,-1
1,13,4,0,13,13,-1
2,13,3,0,13,14,-1
3,12,3,0,13,13,-1
3,11,3,0,13,12,-1
3,10,3,0,14,12,-1
0,10,4,0,14,11,-1
0,10,5,0,14,12,-1
0,10,6,0,14,13,-1
3,9,6,0,14,12,-1
3,8,6,0,13,12,-1
3,7,6,0,13,13,-1
0,7,7,0,12,13,-1
0,7,8,0,13,13,-1
3,6,8,0,13,12,-1
3,5,8,0,12,12,-1
0,5,9,0,12,13,-1
0,5,10,0,13,13,-1
0,5,11,0,13,14,-1
0,5,12,0,12,14,-1
0,5,13,0,11,14,-1
1,6,13,0,11,13,-1
0,6,14,0,12,13,-1
1,7,14,0,12,12,999
1,7,14,0,12,12,999
