Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
0,7,1,0,2,0,-1
1,8,1,1,3,0,-1
0,8,2,1,4,0,-1
0,8,3,0,5,0,-1
0,8,4,0,6,1,-1
0,8,5,0,7,1,-1
1,9,5,0,6,1,-1
1,10,5,0,7,1,-1
0,10,6,0,6,1,-1
0,10,7,0,7,1,-1
3,9,7,0,8,1,-1
0,9,8,0,7,1,-1
2,9,7,0,7,0,-1
0,9,8,0,7,1,-1
0,9,9,0,6,1,-1
0,9,10,0,7,1,-1
3,8,10,0,8,1,-1
1,9,10,1,8,2,-1
2,9,9,1,8,3,-1
3,8,9,0,8,4,-1
0,8,10,0,8,6,-1
3,7,10,0,8,5,-1
3,6,10,0,8,6,-1
2,6,9,0,7,5,-1
0,6,10,1,8,5,-1
2,6,9,0,8,4,-1
0,6,10,1,8,5,-1
2,6,9,0,7,5,-1
0,6,10,1,8,5,-1
2,6,9,0,8,3,-1
0,6,10,0,8,4,-1
2,6,9,1,8,5,-1
0,6,10,0,8,6,-1
2,6,9,1,8,5,-1
0,6,10,0,8,6,-1
2,6,9,0,7,5,-1
0,6,10,1,8,5,-1
2,6,9,1,8,6,-1
0,6,10,0,7,5,-1
2,6,9,1,8,5,-1
0,6,10,0,8,6,-1
2,6,9,1,8,5,-1
0,6,10,0,8,4,-1
2,6,9,1,8,5,-1
0,6,10,0,8,6,-1
2,6,9,0,7,5,-1
0,6,10,1,8,5,-1
2,6,9,1,8,6,-1
0,6,10,1,8,5,-1
2,6,9,1,8,6,-1
0,6,10,1,8,5,-1
2,6,9,1,8,6,-1
0,6,10,1,8,5,-1
2,6,9,1,8,6,-1
0,6,10,1,8,5,-1
2,6,9,1,8,6,-1
0,6,10,0,7,5,-1
2,6,9,1,8,5,-1
0,6,10,0,8,6,-1
2,6,9,0,7,5,-1
3,5,9,0,8,5,-1
1,6,9,1,8,6,-1
3,5,9,0,8,5,-1
1,6,9,0,10,5,-1
0,6,10,0,10,6,-1
1,7,10,0,9,7,-1
3,6,10,0,9,8,-1
2,6,9,0,9,7,-1
0,6,10,0,9,8,-1
1,7,10,1,8,9,-1
0,7,11,1,7,10,-1
0,7,12,1,7,12,-101
0,7,12,1,7,12,-101
