Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,13,0
1,8,0,1,0,11,-1
1,9,0,1,0,9,-1
1,10,0,1,1,9,-1
1,11,0,1,2,10,-1
1,12,0,1,3,9,-1
1,13,0,1,4,9,-1
0,13,1,1,5,9,-1
2,13,0,1,5,7,-1
1,14,0,1,5,6,-1
0,14,1,1,3,6,-1
2,14,0,1,4,6,-1
0,14,1,1,6,6,-1
2,14,0,1,7,6,-1
3,13,0,1,6,5,-1
1,14,0,1,7,5,-1
3,13,0,1,8,5,-1
1,14,0,1,9,5,-1
3,13,0,1,9,4,-1
1,14,0,1,9,3,-1
0,14,1,1,11,3,-1
2,14,0,1,12,2,-1
0,14,1,1,13,1,-1
0,14,2,1,14,1,-1
3,13,2,1,13,1,-1
0,13,3,1,14,2,-1
3,12,3,1,12,2,-1
0,12,4,1,12,3,-1
0,12,5,1,12,4,-1
0,12,6,1,12,6,-101
0,12,6,1,12,6,-101
