Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,14,13,0
0,7,1,0,13,13,-1
0,7,2,0,13,12,-1
3,6,2,0,12,12,-1
1,7,2,0,11,12,-1
0,7,3,0,11,11,-1
0,7,4,0,11,10,-1
1,8,4,0,11,9,-1
2,8,3,0,10,9,-1
0,8,4,0,10,8,-1
1,9,4,0,11,8,-1
2,9,3,0,11,9,-1
3,8,3,0,10,9,-1
3,7,3,0,10,10,-1
1,8,3,0,9,10,-1
1,9,3,0,8,10,-1
2,9,2,0,8,9,-1
0,9,3,0,7,9,-1
3,8,3,0,6,9,-1
0,8,4,0,6,8,-1
0,8,5,0,5,8,-1
2,8,4,0,6,8,-1
1,9,4,0,7,8,-1
2,9,3,0,7,7,-1
3,8,3,0,7,8,-1
2,8,2,0,7,7,-1
3,7,2,1,6,7,-1
2,7,1,0,6,5,-1
3,6,1,1,7,5,-1
2,6,0,1,7,4,-1
0,6,1,1,7,3,-1
2,6,0,1,7,2,-1
1,7,0,1,6,3,-1
1,8,0,1,6,1,-1
0,8,1,1,7,1,-1
0,8,2,1,8,2,-101
0,8,2,1,8,2,-101
