Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,8,4,0
0,7,1,1,6,4,-1
1,8,1,1,6,3,-1
1,9,1,1,6,2,-1
0,9,2,0,7,2,-1
0,9,3,0,7,1,-1
3,8,3,1,6,2,-1
0,8,4,0,5,2,-1
1,9,4,0,6,2,-1
1,10,4,1,7,2,-1
0,10,5,0,6,3,-1
0,10,6,0,6,4,-1
0,10,7,0,7,4,-1
3,9,7,0,8,4,-1
1,10,7,0,9,4,-1
0,10,8,1,10,4,-1
0,10,9,0,9,4,-1
1,11,9,1,9,3,-1
0,11,10,1,10,4,-1
0,11,11,1,11,4,-1
1,12,11,0,10,5,-1
0,12,12,1,10,7,-1
0,12,13,0,10,9,-1
1,13,13,1,11,10,-1
0,13,14,1,12,11,-1
3,12,14,1,12,12,-1
3,11,14,1,12,13,-1
3,10,14,1,12,14,-1
3,9,14,1,11,14,-1
3,8,14,1,9,14,-1
3,7,14,1,7,14,-101
3,7,14,1,7,14,-101
