Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,13,9,0
1,8,0,0,13,10,-1
1,9,0,0,14,10,-1
0,9,1,0,14,11,-1
0,9,2,0,13,11,-1
2,9,1,0,12,11,-1
0,9,2,0,12,10,-1
2,9,1,0,12,11,-1
0,9,2,0,12,10,-1
2,9,1,0,12,11,-1
0,9,2,0,12,12,-1
2,9,1,0,13,12,-1
0,9,2,0,12,12,-1
2,9,1,0,13,12,-1
0,9,2,0,13,11,-1
2,9,1,0,12,11,-1
0,9,2,0,13,11,-1
2,9,1,0,13,12,-1
0,9,2,0,12,12,-1
2,9,1,0,12,13,-1
0,9,2,0,12,12,-1
2,9,1,0,11,12,-1
0,9,2,0,12,12,-1
2,9,1,0,13,12,-1
1,10,1,0,14,12,-1
2,10,0,0,14,13,-1
1,11,0,0,13,12,-1
1,12,0,0,12,12,-1
3,11,0,0,12,11,-1
3,10,0,0,12,10,-1
0,10,1,0,12,11,-1
3,9,1,0,12,10,-1
0,9,2,0,13,10,-1
2,9,1,0,13,8,-1
1,10,1,0,13,7,-1
2,10,0,0,13,8,-1
0,10,1,0,13,6,-1
3,9,1,0,13,5,-1
3,8,1,0,14,5,-1
1,9,1,0,12,4,-1
2,9,0,1,12,3,-1
3,8,0,1,12,2,-1
3,7,0,1,11,1,-1
3,6,0,1,10,1,-1
3,5,0,1,9,1,-1
3,4,0,1,7,1,-1
3,3,0,1,6,1,-1
3,2,0,1,5,1,-1
3,1,0,1,3,1,-1
3,0,0,1,2,1,-1
0,0,1,1,2,0,-1
0,0,2,1,1,0,-1
0,0,3,1,1,1,-1
0,0,4,1,1,2,-1
0,0,5,1,1,3,-1
0,0,6,1,1,4,-1
0,0,7,1,2,5,-1
0,0,8,1,2,6,-1
0,0,9,1,2,7,-1
0,0,10,1,2,8,-1
0,0,11,1,2,9,-1
0,0,12,1,1,9,-1
0,0,13,1,1,11,-1
1,1,13,1,1,12,-1
0,1,14,1,1,13,-1
1,2,14,1,2,13,-1
1,3,14,1,2,14,-1
1,4,14,1,4,14,-101
1,4,14,1,4,14,-101
