Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,13,0
0,7,1,0,6,14,-1
0,7,2,0,5,14,-1
3,6,2,0,6,14,-1
0,6,3,0,6,13,-1
0,6,4,0,7,13,-1
0,6,5,0,8,13,-1
1,7,5,0,8,12,-1
1,8,5,0,8,11,-1
1,9,5,0,8,12,-1
2,9,4,0,8,13,-1
0,9,5,0,8,14,-1
0,9,6,0,8,13,-1
2,9,5,0,8,12,-1
0,9,6,0,9,12,-1
0,9,7,0,8,12,-1
0,9,8,0,8,11,-1
1,10,8,0,7,11,-1
0,10,9,0,8,11,-1
2,10,8,0,8,12,-1
3,9,8,0,9,12,-1
1,10,8,0,8,12,-1
0,10,9,0,8,11,-1
0,10,10,0,7,11,-1
0,10,11,0,6,11,-1
1,11,11,0,5,11,-1
2,11,10,0,6,11,-1
0,11,11,0,7,11,-1
3,10,11,0,8,11,-1
2,10,10,0,7,11,-1
0,10,11,0,8,11,-1
0,10,12,1,7,11,-1
0,10,13,1,8,11,-1
2,10,12,1,7,12,-1
2,10,11,1,8,12,-1
2,10,10,1,10,12,-1
2,10,9,1,10,11,-1
2,10,8,0,9,12,-1
3,9,8,0,10,12,-1
1,10,8,1,10,11,-1
3,9,8,1,10,9,-1
2,9,7,1,9,8,-1
2,9,6,1,9,6,-101
2,9,6,1,9,6,-101
