Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,0,-1
1,7,0,1,0,-1
0,7,1,3,0,-1
0,7,2,4,0,-1
0,7,3,5,0,-1
1,8,3,6,1,-1
1,9,3,7,1,-1
2,9,2,7,2,-1
1,10,2,7,3,-1
2,10,1,8,3,-1
2,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,9,3,-1
3,9,0,8,3,-1
1,10,0,9,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
0,10,1,8,3,-1
2,10,0,7,3,-1
0,10,1,8,3,-1
2,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
0,10,1,8,3,-1
2,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,6,3,-1
1,10,0,7,3,-1
0,10,1,7,2,-1
2,10,0,7,3,-1
0,10,1,7,4,-1
2,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,8,4,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
0,10,1,8,3,-1
2,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,8,4,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
0,10,1,8,3,-1
2,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
0,10,1,8,3,-1
2,10,0,7,3,-1
0,10,1,8,3,-1
2,10,0,9,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,7,4,-1
1,10,0,7,5,-1
3,9,0,7,4,-1
1,10,0,7,3,-1
3,9,0,7,2,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,8,4,-1
3,9,0,8,5,-1
1,10,0,8,3,-1
3,9,0,9,3,-1
1,10,0,10,2,-1
3,9,0,10,1,-1
1,10,0,10,0,-1001
1,10,0,10,0,-1001
