Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,3,4,0
3,6,0,1,3,3,-1
0,6,1,0,3,3,-1
0,6,2,0,3,3,-1
2,6,1,0,3,3,-1
2,6,0,1,3,3,-1
0,6,1,0,3,3,-1
0,6,2,0,3,3,-1
0,6,3,0,3,3,-1
1,7,3,0,3,3,-1
3,6,3,0,3,3,-1
1,7,3,0,3,3,-1
0,7,4,0,3,3,-1
1,8,4,0,3,3,-1
0,8,5,0,3,3,-1
0,8,6,0,3,3,-1
0,8,7,0,3,3,-1
0,8,8,0,3,3,-1
3,7,8,0,3,3,-1
3,6,8,0,3,3,-1
1,7,8,0,3,3,-1
0,7,9,0,3,3,-1
0,7,10,0,3,3,-1
2,7,9,0,3,3,-1
3,6,9,0,3,3,-1
1,7,9,0,3,3,-1
2,7,8,0,3,3,-1
2,7,7,0,3,3,-1
1,8,7,0,3,3,-1
3,7,7,0,3,3,-1
0,7,8,0,3,3,-1
1,8,8,0,3,3,-1
3,7,8,0,3,3,-1
1,8,8,0,3,3,-1
1,9,8,0,3,3,-1
1,10,8,0,3,3,-1
1,11,8,0,3,3,-1
3,10,8,0,3,3,-1
3,9,8,0,3,3,-1
3,8,8,0,3,3,-1
2,8,7,0,3,3,-1
0,8,8,0,3,3,-1
1,9,8,0,3,3,-1
3,8,8,0,3,3,-1
3,7,8,0,3,3,-1
2,7,7,0,3,3,-1
0,7,8,0,3,3,-1
1,8,8,0,3,3,-1
3,7,8,0,3,3,-1
1,8,8,0,3,3,-1
0,8,9,0,3,3,-1
2,8,8,0,3,3,-1
3,7,8,0,3,3,-1
0,7,9,0,3,3,-1
1,8,9,0,3,3,-1
3,7,9,0,3,3,-1
1,8,9,0,3,3,-1
3,7,9,0,3,3,-1
0,7,10,0,3,3,-1
2,7,9,0,3,3,-1
2,7,8,0,3,3,-1
1,8,8,0,3,3,-1
3,7,8,0,3,3,-1
1,8,8,0,3,3,-1
2,8,7,0,3,3,-1
0,8,8,0,3,3,-1
1,9,8,0,3,3,-1
3,8,8,0,3,3,-1
1,9,8,0,3,3,-1
3,8,8,0,3,3,-1
3,7,8,0,3,3,-1
1,8,8,0,3,3,-1
3,7,8,0,3,3,-1
0,7,9,0,3,3,-1
2,7,8,0,3,3,-1
3,6,8,0,3,3,-1
1,7,8,0,3,3,-1
3,6,8,0,3,3,-1
0,6,9,0,3,3,-1
2,6,8,0,3,3,-1
1,7,8,0,3,3,-1
0,7,9,0,3,3,-1
3,6,9,0,3,3,-1
1,7,9,0,3,3,-1
2,7,8,0,3,3,-1
1,8,8,0,3,3,-1
1,9,8,0,3,3,-1
3,8,8,0,3,3,-1
0,8,9,0,3,3,-1
3,7,9,0,3,3,-1
3,6,9,0,3,3,-1
2,6,8,0,3,3,-1
1,7,8,0,3,3,-1
3,6,8,0,3,3,-1
0,6,9,0,3,3,-1
1,7,9,0,3,3,-1
1,8,9,0,3,3,-1
3,7,9,0,3,3,-1
0,7,10,0,3,3,-1
2,7,9,0,3,3,-1
2,7,8,0,3,3,-1
0,7,9,0,3,3,-1
1,8,9,0,3,3,-1
3,7,9,0,3,3,-1
1,8,9,0,3,3,-1
3,7,9,0,3,3,-1
3,6,9,0,3,3,-1
1,7,9,0,3,3,-1
3,6,9,0,3,3,-1
2,6,8,0,3,3,-1
0,6,9,0,3,3,-1
1,7,9,0,3,3,-1
1,8,9,0,3,3,-1
2,8,8,0,3,3,-1
3,7,8,0,3,3,-1
3,6,8,0,3,3,-1
1,7,8,0,3,3,-1
2,7,7,0,3,3,-1
1,8,7,0,3,3,-1
0,8,8,0,3,3,-1
0,8,9,0,3,3,-1
3,7,9,0,3,3,-1
1,8,9,0,3,3,-1
3,7,9,0,3,3,-1
2,7,8,0,3,3,-1
3,6,8,0,3,3,-1
1,7,8,0,3,3,-1
1,8,8,0,3,3,-1
2,8,7,0,3,3,-1
3,7,7,0,3,3,-1
0,7,8,0,3,3,-1
1,8,8,0,3,3,-1
3,7,8,0,3,3,-1
0,7,9,0,3,3,-1
3,6,9,0,3,3,-1
1,7,9,0,3,3,-1
3,6,9,0,3,3,-1
2,6,8,0,3,3,-1
1,7,8,0,3,3,-1
1,8,8,0,3,3,-1
0,8,9,0,3,3,-1
3,7,9,0,3,3,-1
0,7,10,0,3,3,-1
2,7,9,0,3,3,-1
0,7,10,0,3,3,-1
2,7,9,0,3,3,-1
2,7,8,0,3,3,-1
3,6,8,0,3,3,-1
1,7,8,0,3,3,-1
1,8,8,0,3,3,-1
0,8,9,0,3,3,-1
2,8,8,0,3,3,-1
3,7,8,0,3,3,-1
2,7,7,0,3,3,-1
0,7,8,0,3,3,-1
3,6,8,0,3,3,-1
1,7,8,0,3,3,-1
3,6,8,0,3,3,-1
1,7,8,0,3,3,-1
2,7,7,0,3,3,-1
0,7,8,0,3,3,-1
1,8,8,0,3,3,-1
1,9,8,0,3,3,-1
3,8,8,0,3,3,-1
3,7,8,0,3,3,-1
0,7,9,0,3,3,-1
2,7,8,0,3,3,-1
1,8,8,0,3,3,-1
0,8,9,0,3,3,-1
3,7,9,0,3,3,-1
3,6,9,0,3,3,-1
1,7,9,0,3,3,-1
0,7,10,0,3,3,-1
2,7,9,0,3,3,-1
1,8,9,0,3,3,-1
2,8,8,0,3,3,-1
3,7,8,0,3,3,-1
3,6,8,0,3,3,-1
1,7,8,0,3,3,-1
2,7,7,0,3,3,-1
0,7,8,0,3,3,-1
0,7,9,0,3,3,-1
1,8,9,0,3,3,-1
2,8,8,0,3,3,-1
3,7,8,0,3,3,-1
2,7,7,0,3,3,-1
0,7,8,0,3,3,-1
3,6,8,0,3,3,-1
1,7,8,0,3,3,-1
3,6,8,0,3,3,-1
1,7,8,0,3,3,-1
0,7,9,0,3,3,-1
2,7,8,0,3,3,-1
3,6,8,0,3,3,-1
1,7,8,0,3,3,-1
1,8,8,0,3,3,-1
1,9,8,0,3,3,-1
3,8,8,0,3,3,-1
1,9,8,0,3,3,-1
3,8,8,0,3,3,-1
3,7,8,0,3,3,-1
3,6,8,0,3,3,-1
3,7,8,0,3,3,-1
