Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,7,11,0
1,8,0,1,7,9,-1
1,9,0,1,7,7,-1
1,10,0,1,8,6,-1
1,11,0,1,8,5,-1
1,12,0,1,9,6,-1
1,13,0,1,9,4,-1
1,14,0,1,9,5,-1
0,14,1,1,9,4,-1
2,14,0,1,10,3,-1
0,14,1,1,11,2,-1
2,14,0,1,12,3,-1
3,13,0,1,12,2,-1
1,14,0,1,13,1,-1
3,13,0,1,14,1,-1
3,12,0,1,12,1,-1
3,11,0,1,13,1,-1
3,10,0,1,14,0,-1
3,9,0,1,14,2,-1
3,8,0,1,12,2,-1
3,7,0,1,11,2,-1
3,6,0,1,9,2,-1
3,5,0,1,8,2,-1
3,4,0,1,7,2,-1
3,3,0,1,7,1,-1
3,2,0,1,7,0,-1
3,1,0,1,5,0,-1
0,1,1,1,4,0,-1
0,1,2,1,3,0,-1
0,1,3,1,3,1,-1
3,0,3,1,2,1,-1
1,1,3,1,1,2,-1
1,2,3,1,2,2,-1
0,2,4,1,2,3,-1
0,2,5,1,2,4,-1
0,2,6,1,2,5,-1
0,2,7,1,2,7,-101
0,2,7,1,2,7,-101
