Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,9,6,0
0,7,1,0,9,7,-1
3,6,1,0,10,7,-1
2,6,0,0,10,8,-1
0,6,1,0,11,8,-1
3,5,1,0,12,8,-1
1,6,1,0,13,8,-1
3,5,1,0,13,7,-1
3,4,1,0,14,7,-1
3,3,1,0,13,7,-1
1,4,1,0,13,8,-1
3,3,1,0,12,8,-1
3,2,1,0,11,8,-1
2,2,0,0,11,9,-1
1,3,0,0,11,10,-1
3,2,0,0,11,11,-1
1,3,0,0,11,10,-1
0,3,1,0,11,9,-1
1,4,1,0,10,9,-1
1,5,1,0,11,9,-1
0,5,2,0,11,8,-1
3,4,2,0,10,8,-1
3,3,2,0,11,8,-1
2,3,1,0,11,9,-1
0,3,2,0,11,8,-1
2,3,1,0,12,8,-1
1,4,1,0,12,7,-1
0,4,2,0,12,6,-1
2,4,1,0,12,7,-1
0,4,2,0,12,6,-1
2,4,1,1,12,5,-1
3,3,1,1,12,4,-1
3,2,1,1,12,5,-1
0,2,2,0,11,6,-1
1,3,2,0,12,6,-1
3,2,2,1,12,5,-1
3,1,2,0,11,5,-1
0,1,3,1,11,4,-1
3,0,3,1,11,3,-1
0,0,4,1,9,3,-1
0,0,5,1,7,3,-1
0,0,6,1,5,3,-1
0,0,7,1,4,3,-1
0,0,8,1,5,3,-1
0,0,9,1,6,4,-1
0,0,10,1,5,4,-1
2,0,9,1,4,5,-1
0,0,10,1,3,5,-1
1,1,10,1,3,6,-1
0,1,11,1,3,8,-1
1,2,11,1,4,9,-1
1,3,11,1,3,10,-1
1,4,11,1,4,11,-101
1,4,11,1,4,11,-101
