Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,14,0
1,8,0,1,0,13,-1
1,9,0,0,0,14,-1
1,10,0,0,1,14,-1
1,11,0,0,0,14,-1
1,12,0,0,1,14,-1
1,13,0,0,2,14,-1
1,14,0,0,3,14,-1
0,14,1,0,2,14,-1
0,14,2,0,2,13,-1
0,14,3,0,3,13,-1
0,14,4,0,2,13,-1
3,13,4,0,2,14,-1
3,12,4,0,2,13,-1
0,12,5,0,3,13,-1
3,11,5,0,4,13,-1
3,10,5,0,5,13,-1
0,10,6,0,6,13,-1
0,10,7,0,6,12,-1
0,10,8,0,6,11,-1
0,10,9,0,6,12,-1
3,9,9,1,7,12,-1
3,8,9,1,7,13,-1
2,8,8,1,8,13,-1
3,7,8,0,7,13,-1
1,8,8,1,8,13,-1
3,7,8,0,8,12,-1
2,7,7,0,8,11,-1
1,8,7,1,8,10,-1
2,8,6,1,8,9,-1
2,8,5,1,8,7,-1
2,8,4,1,8,5,-1
2,8,3,1,8,4,-1
2,8,2,1,9,3,-1
3,7,2,1,9,4,-1
3,6,2,1,10,4,-1
3,5,2,1,8,4,-1
3,4,2,1,7,4,-1
3,3,2,1,7,3,-1
3,2,2,1,9,3,-1
2,2,1,1,10,3,-1
3,1,1,1,9,3,-1
3,0,1,1,7,3,-1
2,0,0,1,5,3,-1
1,1,0,1,4,2,-1
3,0,0,1,3,2,-1
1,1,0,1,2,1,-1
3,0,0,1,1,1,-1
1,1,0,1,1,0,-101
1,1,0,1,1,0,-101
