Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
0,7,1,0,1,0,-1
3,6,1,0,1,1,-1
1,7,1,0,2,1,-1
0,7,2,0,3,1,-1
0,7,3,1,3,2,-1
2,7,2,0,4,2,-1
2,7,1,1,3,2,-1
3,6,1,1,5,2,-1
2,6,0,0,4,2,-1
1,7,0,1,4,3,-1
1,8,0,1,4,2,-1
1,9,0,0,3,1,-1
1,10,0,0,4,1,-1
1,11,0,0,4,2,-1
0,11,1,0,3,2,-1
0,11,2,0,4,2,-1
0,11,3,0,5,2,-1
1,12,3,0,5,3,-1
3,11,3,0,6,3,-1
0,11,4,0,8,3,-1
0,11,5,1,8,4,-1
0,11,6,1,8,3,-1
3,10,6,1,7,3,-1
0,10,7,1,7,4,-1
0,10,8,0,8,5,-1
1,11,8,1,9,5,-1
0,11,9,0,8,5,-1
0,11,10,1,9,5,-1
3,10,10,0,9,6,-1
3,9,10,1,10,6,-1
1,10,10,0,10,7,-1
3,9,10,0,11,8,-1
2,9,9,1,10,8,-1
0,9,10,0,11,7,-1
3,8,10,0,10,7,-1
3,7,10,1,10,8,-1
1,8,10,0,10,7,-1
3,7,10,1,10,8,-1
1,8,10,0,10,7,-1
3,7,10,1,10,8,-1
1,8,10,0,10,7,-1
3,7,10,1,10,8,-1
1,8,10,0,11,8,-1
3,7,10,1,10,8,-1
1,8,10,0,11,9,-1
3,7,10,0,11,8,-1
0,7,11,1,11,7,-1
2,7,10,1,10,8,-1
0,7,11,0,10,7,-1
2,7,10,1,10,8,-1
0,7,11,1,11,7,-1
2,7,10,1,10,8,-1
0,7,11,0,10,7,-1
2,7,10,1,10,8,-1
0,7,11,0,10,7,-1
2,7,10,1,11,7,-1
0,7,11,1,10,8,-1
2,7,10,0,10,6,-1
0,7,11,0,10,7,-1
2,7,10,1,10,8,-1
0,7,11,1,11,7,-1
2,7,10,1,10,8,-1
0,7,11,1,11,7,-1
2,7,10,0,10,7,-1
0,7,11,1,10,8,-1
2,7,10,0,11,9,-1
0,7,11,0,11,10,-1
2,7,10,1,9,10,-1
0,7,11,1,8,10,-1
3,6,11,1,6,10,-1
0,6,12,1,6,12,-101
0,6,12,1,6,12,-101
