Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,13,0
0,7,1,0,1,13,-1
0,7,2,0,1,14,-1
1,8,2,0,1,13,-1
0,8,3,0,2,13,-1
1,9,3,0,2,14,-1
1,10,3,0,3,14,-1
0,10,4,0,4,14,-1
2,10,3,0,4,13,-1
3,9,3,0,3,13,-1
1,10,3,0,3,12,-1
3,9,3,0,3,11,-1
3,8,3,0,4,11,-1
3,7,3,0,5,11,-1
3,6,3,0,4,11,-1
2,6,2,0,3,11,-1
0,6,3,0,3,12,-1
1,7,3,0,2,12,-1
0,7,4,0,2,13,-1
1,8,4,0,3,13,-1
3,7,4,0,3,14,-1
1,8,4,0,3,13,-1
1,9,4,0,3,12,-1
1,10,4,0,2,12,-1
2,10,3,0,2,13,-1
0,10,4,0,1,13,-1
1,11,4,0,2,13,-1
3,10,4,0,1,13,-1
3,9,4,0,1,12,-1
0,9,5,0,1,11,-1
1,10,5,0,2,11,-1
0,10,6,0,2,12,-1
1,11,6,0,3,12,-1
2,11,5,0,4,12,-1
2,11,4,0,3,12,-1
0,11,5,0,3,11,-1
1,12,5,0,4,11,-1
3,11,5,0,3,11,-1
0,11,6,0,3,12,-1
3,10,6,0,3,11,-1
0,10,7,0,3,12,-1
3,9,7,0,2,12,-1
2,9,6,0,2,13,-1
0,9,7,0,1,13,-1
2,9,6,0,2,13,-1
2,9,5,0,1,13,-1
1,10,5,0,2,13,-1
0,10,6,0,2,14,-1
1,11,6,0,3,14,-1
0,11,7,0,2,14,-1
3,10,7,0,1,14,-1
2,10,6,0,2,14,-1
0,10,7,0,1,14,-1
0,10,8,0,0,14,-1
0,10,9,0,0,13,-1
0,10,10,0,0,14,-1
2,10,9,0,1,14,-1
3,9,9,0,0,14,-1
2,9,8,0,0,13,-1
3,8,8,0,0,12,-1
0,8,9,0,0,13,-1
0,8,10,0,1,13,-1
0,8,11,0,1,14,-1
3,7,11,0,0,14,-1
0,7,12,0,0,13,-1
0,7,13,0,0,14,-1
0,7,14,0,0,13,999
0,7,14,0,0,13,999
