Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,14,0
3,6,0,1,13,13,-1
3,5,0,1,14,12,-1
3,4,0,1,14,10,-1
3,3,0,1,13,10,-1
3,2,0,1,12,10,-1
3,1,0,1,11,10,-1
3,0,0,1,11,11,-1
0,0,1,1,10,11,-1
2,0,0,1,10,10,-1
0,0,1,1,9,11,-1
2,0,0,1,9,10,-1
0,0,1,1,8,10,-1
2,0,0,1,9,9,-1
1,1,0,1,9,8,-1
3,0,0,1,8,8,-1
1,1,0,1,7,7,-1
3,0,0,1,6,7,-1
0,0,1,1,5,7,-1
2,0,0,1,5,5,-1
1,1,0,1,5,4,-1
3,0,0,1,4,3,-1
0,0,1,1,3,3,-1
2,0,0,1,4,2,-1
0,0,1,1,3,3,-1
2,0,0,1,2,4,-1
1,1,0,1,2,2,-1
3,0,0,1,1,1,-1
0,0,1,1,0,1,-101
0,0,1,1,0,1,-101
