Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,14,0
0,7,1,0,5,14,-1
0,7,2,0,4,14,-1
1,8,2,0,3,14,-1
0,8,3,0,2,14,-1
1,9,3,0,2,13,-1
1,10,3,0,3,13,-1
1,11,3,0,3,14,-1
0,11,4,0,3,13,-1
0,11,5,0,3,14,-1
1,12,5,0,3,13,-1
0,12,6,0,2,13,-1
0,12,7,0,2,14,-1
0,12,8,0,3,14,-1
0,12,9,0,2,14,-1
0,12,10,0,2,13,-1
0,12,11,0,1,13,-1
0,12,12,0,1,12,-1
3,11,12,0,0,11,-1
0,11,13,0,0,10,-1
3,10,13,0,1,10,-1
0,10,14,0,0,10,-1
3,9,14,0,0,11,-1
3,8,14,0,0,10,-1
3,7,14,0,1,10,999
3,7,14,0,1,10,999
