Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,14,7,0
0,7,1,0,14,8,-1
1,8,1,0,14,7,-1
1,9,1,0,14,6,-1
1,10,1,0,13,6,-1
1,11,1,0,13,5,-1
2,11,0,0,13,6,-1
0,11,1,0,13,5,-1
0,11,2,0,13,6,-1
3,10,2,0,13,5,-1
0,10,3,0,14,5,-1
3,9,3,0,14,6,-1
0,9,4,0,13,6,-1
0,9,5,0,13,7,-1
3,8,5,0,13,6,-1
0,8,6,0,13,7,-1
0,8,7,0,13,6,-1
1,9,7,0,14,6,-1
0,9,8,0,14,7,-1
0,9,9,0,13,6,-1
1,10,9,1,13,7,-1
3,9,9,0,13,6,-1
2,9,8,0,13,7,-1
0,9,9,0,13,5,-1
0,9,10,0,12,5,-1
0,9,11,0,11,5,-1
0,9,12,0,10,5,-1
1,10,12,0,9,5,-1
3,9,12,0,10,5,-1
0,9,13,0,11,5,-1
3,8,13,0,11,5,-1
0,8,14,0,12,5,-1
3,7,14,0,11,5,999
3,7,14,0,11,5,999
