Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,1,1,0
1,8,0,1,1,2,-1
1,9,0,1,1,0,-1
1,10,0,1,3,0,-1
1,11,0,1,2,1,-1
1,12,0,1,3,1,-1
1,13,0,1,3,0,-1
1,14,0,1,4,0,-1
0,14,1,1,5,0,-1
0,14,2,1,6,0,-1
0,14,3,1,7,1,-1
0,14,4,1,7,0,-1
0,14,5,1,8,1,-1
0,14,6,1,7,2,-1
0,14,7,1,8,2,-1
0,14,8,1,9,2,-1
0,14,9,1,9,3,-1
3,13,9,1,9,2,-1
3,12,9,1,9,3,-1
0,12,10,1,9,4,-1
3,11,10,1,9,6,-1
0,11,11,1,9,7,-1
3,10,11,1,9,8,-1
0,10,12,1,9,10,-1
0,10,13,1,9,12,-1
0,10,14,1,9,11,-1
3,9,14,1,9,12,-1
3,8,14,1,8,11,-1
3,7,14,1,7,12,999
3,7,14,1,7,12,999
