Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
0,7,1,0,1,0,-1
0,7,2,0,1,1,-1
2,7,1,0,0,1,-1
1,8,1,0,0,2,-1
3,7,1,0,0,3,-1
1,8,1,0,0,4,-1
0,8,2,1,1,4,-1
0,8,3,0,1,3,-1
0,8,4,0,1,4,-1
0,8,5,0,3,4,-1
3,7,5,1,2,4,-1
3,6,5,1,3,4,-1
0,6,6,1,4,4,-1
3,5,6,1,4,3,-1
1,6,6,1,4,4,-1
2,6,5,1,3,4,-1
3,5,5,1,4,4,-1
1,6,5,0,3,3,-1
3,5,5,1,4,4,-1
1,6,5,0,3,3,-1
0,6,6,0,4,3,-1
0,6,7,1,4,4,-1
2,6,6,0,3,4,-1
0,6,7,1,4,4,-1
1,7,7,0,3,4,-1
0,7,8,1,4,4,-1
2,7,7,0,3,4,-1
0,7,8,1,4,4,-1
2,7,7,0,3,4,-1
3,6,7,1,4,4,-1
1,7,7,0,3,4,-1
0,7,8,1,4,4,-1
2,7,7,1,3,3,-1
0,7,8,1,4,4,-1
2,7,7,0,3,4,-1
3,6,7,1,4,4,-1
1,7,7,0,3,4,-1
0,7,8,1,4,4,-1
2,7,7,1,3,3,-1
0,7,8,1,4,4,-1
2,7,7,0,3,4,-1
3,6,7,1,4,4,-1
1,7,7,1,3,3,-1
3,6,7,1,3,2,-1
1,7,7,0,3,4,-1
1,8,7,1,4,4,-1
3,7,7,0,3,4,-1
3,6,7,1,4,4,-1
1,7,7,0,3,4,-1
3,6,7,1,4,4,-1
1,7,7,1,3,3,-1
3,6,7,1,4,3,-1
1,7,7,1,4,4,-1
3,6,7,1,4,3,-1
1,7,7,1,4,4,-1
3,6,7,0,5,3,-1
1,7,7,1,6,3,-1
0,7,8,1,6,4,-1
0,7,9,1,6,5,-1
0,7,10,1,6,6,-1
1,8,10,1,6,8,-1
3,7,10,1,7,9,-1
1,8,10,1,7,10,-1
0,8,11,1,8,11,-101
0,8,11,1,8,11,-101
