Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
1,7,0,3,0,-1
0,7,1,5,0,-1
0,7,2,6,0,-1
0,7,3,6,1,-1
1,8,3,7,2,-1
1,9,3,7,1,-1
1,10,3,7,2,-1
2,10,2,7,3,-1
2,10,1,8,3,-1
2,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,7,2,-1
1,10,0,6,2,-1
3,9,0,7,2,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,9,3,-1
3,9,0,8,3,-1
1,10,0,8,4,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,6,3,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,9,3,-1
3,9,0,8,3,-1
1,10,0,8,4,-1
3,9,0,8,3,-1
1,10,0,7,3,-1
3,9,0,8,3,-1
1,10,0,9,3,-1
3,9,0,8,3,-1
1,10,0,9,3,-1
3,9,0,10,3,-1
1,10,0,10,1,-1
3,9,0,10,0,-1
1,10,0,10,0,-1001
1,10,0,10,0,-1001
