Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,1,2,0,-1
1,9,0,1,3,0,-1
1,10,0,1,5,0,-1
1,11,0,1,6,0,-1
1,12,0,1,7,0,-1
0,12,1,0,8,0,-1
1,13,1,1,9,0,-1
0,13,2,0,8,0,-1
0,13,3,0,9,0,-1
0,13,4,0,10,0,-1
3,12,4,0,11,0,-1
3,11,4,0,12,0,-1
3,10,4,0,13,0,-1
3,9,4,0,13,1,-1
3,8,4,0,14,1,-1
0,8,5,0,13,1,-1
0,8,6,0,12,1,-1
3,7,6,0,13,1,-1
0,7,7,0,14,1,-1
0,7,8,0,13,1,-1
0,7,9,0,12,1,-1
1,8,9,0,12,0,-1
3,7,9,0,13,0,-1
3,6,9,0,12,0,-1
0,6,10,0,13,0,-1
1,7,10,0,12,0,-1
0,7,11,0,13,0,-1
0,7,12,0,12,0,-1
0,7,13,0,12,1,-1
0,7,14,0,12,0,999
0,7,14,0,12,0,999
